timestamp,unitserialnumber,code,deviceId,manual,type,message,alarm_type,eventDateTime
22/09/2024 7:33:33,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,22/09/2024 7:33
23/09/2024 22:16:40,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,23-09-2024 22:16:40 pm
23/09/2024 22:17:32,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,23-09-2024 22:17:32 pm
25/09/2024 9:13:37,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,25/09/2024 9:13
25/09/2024 9:14:35,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,25/09/2024 9:14
26/09/2024 15:56:17,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,26-09-2024 15:56:17 pm
26/09/2024 15:57:09,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,26-09-2024 15:57:09 pm
26/09/2024 21:58:26,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,26-09-2024 21:58:26 pm
26/09/2024 21:59:25,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,26-09-2024 21:59:25 pm
27/09/2024 6:43:58,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,27/09/2024 6:43
27/09/2024 6:44:51,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,27/09/2024 6:44
29/09/2024 2:49:21,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,29/09/2024 2:49
29/09/2024 2:49:31,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,29/09/2024 2:49
29/09/2024 2:58:35,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,29/09/2024 2:58
29/09/2024 2:59:28,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,29/09/2024 2:59
30/09/2024 15:06:13,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,30-09-2024 15:06:13 pm
30/09/2024 15:07:06,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,30-09-2024 15:07:06 pm
1/10/2024 13:59:21,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,01-10-2024 13:59:21 pm
1/10/2024 14:00:13,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,01-10-2024 14:00:13 pm
1/10/2024 22:33:08,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,01-10-2024 22:33:08 pm
1/10/2024 22:33:18,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,01-10-2024 22:33:18 pm
1/10/2024 22:33:28,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,01-10-2024 22:33:28 pm
1/10/2024 22:33:33,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,01-10-2024 22:33:33 pm
1/10/2024 22:33:38,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,01-10-2024 22:33:38 pm
1/10/2024 22:40:27,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,01-10-2024 22:40:27 pm
1/10/2024 22:41:21,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,01-10-2024 22:41:21 pm
4/10/2024 9:17:39,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,4/10/2024 9:17
4/10/2024 9:18:30,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,4/10/2024 9:18
6/10/2024 18:02:26,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,06-10-2024 18:02:26 pm
6/10/2024 18:03:18,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,06-10-2024 18:03:18 pm
9/10/2024 2:27:31,2024003,2050,un0000000000002202,FALSE,2,"Failed to verify vbl101_position, Expected value closed, Received value: None",ERROR,9/10/2024 2:27
10/10/2024 1:53:20,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,10/10/2024 1:53
10/10/2024 1:54:18,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,10/10/2024 1:54
10/10/2024 2:21:07,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,10/10/2024 2:21
10/10/2024 2:22:00,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,10/10/2024 2:22
10/10/2024 2:55:30,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,10/10/2024 2:55
10/10/2024 2:56:22,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,10/10/2024 2:56
17/10/2024 2:40:23,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,17/10/2024 2:40
17/10/2024 2:41:21,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,17/10/2024 2:41
18/10/2024 3:07:04,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,18/10/2024 3:07
18/10/2024 3:07:56,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,18/10/2024 3:07
21/10/2024 10:34:34,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,21/10/2024 10:34
22/10/2024 1:29:49,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,22/10/2024 1:29
22/10/2024 1:30:41,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,22/10/2024 1:30
23/10/2024 0:37:38,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,23/10/2024 0:37
23/10/2024 0:38:31,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,23/10/2024 0:38
29/10/2024 0:51:35,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,29/10/2024 0:51
29/10/2024 0:52:28,2024003,3117,un0000000000002202,FALSE,2,LowLow Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,ERROR,29/10/2024 0:52
